url_name,ticker_symbol,timestamp
TPS,ASTS,2025-06-30_02-50-13
TPS,BTSG,2025-06-30_02-50-13
TPS,BYRN,2025-06-30_02-50-13
TPS,CAR,2025-06-30_02-50-13
TPS,CBRL,2025-06-30_02-50-13
TPS,CRK,2025-06-30_02-50-13
TPS,GOLF,2025-06-30_02-50-13
TPS,INVA,2025-06-30_02-50-13
TPS,JBGS,2025-06-30_02-50-13
TPS,LITE,2025-06-30_02-50-13
TPS,MIRM,2025-06-30_02-50-13
TPS,ODD,2025-06-30_02-50-13
TPS,SPRY,2025-06-30_02-50-13
TPS,TRUP,2025-06-30_02-50-13
TPS,TSSI,2025-06-30_02-50-13
TPS,URBN,2025-06-30_02-50-13
